x, y
0.5, 0.166783
0.6, 0.166783
0.7, 0.164807
0.8, 0.118711
0.9, 0.0985991
1, 0.055668
1.1, 0.00107936
1.2, 0.000925993
1.3, 0.000754549
1.4, 0.000603806
1.5, 0.000501148
1.6, 0.000450287
1.7, 0.000434262
1.8, 0.000434352
1.9, 0.000440653
2, 0.00044688
2.1, 0.000449487
2.2, 0.000447786
2.3, 0.000442252
2.4, 0.000433899
2.5, 0.000423521
2.6, 0.000411699
2.7, 0.000399083
2.8, 0.000386354
2.9, 0.000373694
3, 0.000361013
3.1, 0.000348206
3.2, 0.000335714
3.3, 0.000324253
3.4, 0.000314207
3.5, 0.000305379
3.6, 0.000297433
3.7, 0.000290132
3.8, 0.0002834
3.9, 0.000277218
4, 0.000271412
4.1, 0.000265693
4.2, 0.000259848
4.3, 0.000253775
4.4, 0.000247504
4.5, 0.000241149
4.6, 0.000234848
4.7, 0.000228751
4.8, 0.000223023
4.9, 0.000217821
5, 0.000213288
